uid,name_en,tel
10029473,DoubleTree by Hilton Hotel Houston Hobby Airport,+1(713)6453000
10026425,Hyatt House Houston/Galleria,+1(713)6299711
10029471,DoubleTree by Hilton Hotel Houston - Greenway Plaza,+1(713)6291200
10029736,Embassy Suites Houston - Near the Galleria,+1(713)6265444
10025308,Aloft Houston by the Galleria,+1(713)6227010
10028005,Courtyard Houston by The Galleria,+1(713)6223611
10032317,Hotel Indigo Houston at the Galleria,+1(713)6218988
10025740,Sheraton Suites Houston Near The Galleria,+1(713)5862444
10031655,Holiday Inn Houston - Westchase,+1(713)5325400
10030952,Crowne Plaza Houston River Oaks,+1(713)5238448
10030500,Candlewood Suites At CityCentre-Energy Corridor,+1(713)4642677
10031030,Crowne Plaza Northwest-Brookhollow,+1(713)4629977
10030620,Candlewood Suites Houston I-10 East,+1(713)4533337
10028035,Courtyard Houston Pearland,+1(713)4130500
10029077,Hilton Houston Plaza/Medical Center,+1(713)3134000
10030516,Candlewood Suites Beltway 8/Westheimer Road,+1(713)2440400
10027994,JW Marriott Houston Downtown,+1(713)2371111
10026076,The Westin Houston Downtown,+1(713)2281520
10027995,"Hotel ICON, Autograph Collection",+1(713)2244266
10052914,Harrah's Council Bluffs Hotel & Casino,+1(712)3296000
10031548,Holiday Inn Hotel & Suites Council Bluffs-I-29,+1(712)3225050
10030182,Hilton Garden Inn Omaha East/Council Bluffs,+1(712)3099000
10032140,Holiday Inn Sioux City,+1(712)2779400
10030766,Candlewood Suites Sioux City - Southern Hills,+1(712)2712222
10030191,Hilton Garden Inn Sioux City Riverfront,+1(712)2554200
10031320,Holiday Inn Chicago Matteson Conf Ctr,+1(708)7473500
10027297,Chicago Marriott Midway,+1(708)5945500
10031321,Holiday Inn Chicago - Midway Airport,+1(708)5636490
10027286,Courtyard Chicago Midway Airport,+1(708)5630200
10030119,Hilton Garden Inn Chicago/Midway Airport,+1(708)4962700
10031327,Holiday Inn Chicago-Tinley Park-Conv Ctr,+1(708)4441100
10030121,Hilton Garden Inn Chicago/Tinley Park,+1(708)4292266
10028949,Hilton Chicago/Oak Lawn,+1(708)4257800
10029314,DoubleTree by Hilton Hotel Chicago - Alsip,+1(708)3717300
10031326,Holiday Inn Chicago SW-Countryside ConfCtr,+1(708)3544200
10040536,Auberge du Soleil,+1(707)9631211
10040574,The French Laundry,+1(707)9442380
10026965,The Lodge at Sonoma Renaissance Resort & Spa,+1(707)9356600
10026619,Andaz Napa,+1(707)6871234
10029525,DoubleTree by Hilton Hotel & Spa Napa Valley - American Canyon,+1(707)6742100
10026978,Courtyard Vallejo Napa Valley,+1(707)6441200
10029579,DoubleTree by Hilton Hotel Sonoma Wine Country,+1(707)5845466
10026961,Courtyard Santa Rosa,+1(707)5739000
10030369,Hilton Garden Inn Sonoma County Airport,+1(707)5450444
10029181,Hilton Sonoma Wine Country,+1(707)5237555
10026976,Courtyard Vacaville,+1(707)4519000
10040556,Hotel Les Mars,+1(707)4334211
10030304,Hilton Garden Inn Fairfield,+1(707)4266900
10026846,Courtyard Fairfield Napa Valley Area,+1(707)4224111
10026487,Hyatt Vineyard Creek Hotel and Spa,+1(707)2841234
10025586,Sheraton Sonoma County - Petaluma,+1(707)2832888
10025992,The Westin Verasa Napa,+1(707)2571800
10029752,Embassy Suites Napa Valley,+1(707)2539540
10026890,Napa Valley Marriott Hotel & Spa,+1(707)2538600
10030329,Hilton Garden Inn Napa,+1(707)2520444
10030552,Candlewood Suites Columbus-Northeast,+1(706)9400900
10029445,DoubleTree by Hilton Hotel Augusta,+1(706)8558100
10027239,Courtyard Augusta,+1(706)7373737
10030504,Candlewood Suites Augusta,+1(706)7333300
10027238,Augusta Marriott at the Convention Center,+1(706)7228900
10030550,Candlewood Suites Columbus Fort Benning,+1(706)6839900
10031172,Holiday Inn Athens-University Area,+1(706)5494433
10030501,Candlewood Suites Athens,+1(706)5489663
10032294,Hotel Indigo Athens Downtown - Univ Area,+1(706)5460430
10031549,Holiday Inn Hotel & Suites Dalton,+1(706)5296000
10026195,Hyatt Place Columbus-North,+1(706)5075000
10027259,"The Lodge and Spa at Callaway Gardens, Autograph Collection",+1(706)4893300
10031182,Holiday Inn Augusta West I-20,+1(706)3964600
10025629,Sheraton Augusta Hotel,+1(706)3961000
10027214,Courtyard Athens Downtown,+1(706)3697000
10029456,DoubleTree by Hilton Hotel Columbus,+1(706)3276868
10027243,Columbus Marriott,+1(706)3241800
10031367,Holiday Inn Columbus-North I-185,+1(706)3240231
10027244,Courtyard Columbus,+1(706)3232323
10027246,Courtyard Dalton,+1(706)2757215
10027741,Courtyard Charlotte Lake Norman,+1(704)9494900
10027722,Courtyard Charlotte Billy Graham Parkway,+1(704)9456800
10027723,Courtyard Charlotte City Center,+1(704)9265800
10030628,Candlewood Suites Huntersville-Lake Norman Area,+1(704)8953434
10027733,Courtyard Charlotte Gastonia,+1(704)8524411
10027743,Courtyard Charlotte Matthews,+1(704)8464466
10027754,Courtyard Statesville Mooresville/Lake Norman,+1(704)7682400
10030536,Candlewood Suites Charlotte-University,+1(704)5989863
10027725,Courtyard Charlotte SouthPark,+1(704)5527333
10027726,Courtyard Charlotte University Research Park,+1(704)5494888
10029051,Hilton Charlotte University Place,+1(704)5477444
10031312,Holiday Inn Charlotte University,+1(704)5470999
10025163,Four Points by Sheraton Charlotte - Pineville,+1(704)5408500
10030879,Crowne Plaza Charlotte Executive Park,+1(704)5279650
10029884,Embassy Suites Charlotte,+1(704)5278400
10029050,Hilton Charlotte Executive Park,+1(704)5278000
10027720,Courtyard Charlotte Arrowood,+1(704)5275055
10026227,Hyatt House Charlotte Airport,+1(704)5252600
10026232,Hyatt Place Charlotte/Arrowood,+1(704)5228400
10025161,Four Points by Sheraton Charlotte,+1(704)5220852
10027715,Renaissance Charlotte SouthPark Hotel,+1(704)5012510
10029885,Embassy Suites Charlotte - Concord/Golf Resort & Spa,+1(704)4558200
10027727,Courtyard Charlotte Concord,+1(704)4532600
10026231,Hyatt Place Charlotte Airport/Tyvola Road,+1(704)4239931
10031308,Holiday Inn Charlotte-Airport Conf Ctr,+1(704)3944301
10025697,Sheraton Charlotte Airport Hotel,+1(704)3921200
10029049,Hilton Charlotte Center City,+1(704)3771500
10026061,The Westin Charlotte,+1(704)3752600
10026519,Hyatt House Charlotte/Center City,+1(704)3739700
10025698,Sheraton Charlotte Hotel,+1(704)3724100
10027718,Charlotte Marriott SouthPark,+1(704)3648220
10029422,DoubleTree Suites by Hilton Hotel Charlotte - SouthPark,+1(704)3642400
10030693,"Candlewood Suites Mooresville/Lake Norman,NC",+1(704)3604899
10029451,DoubleTree by Hilton Hotel Charlotte Airport,+1(704)3579100
10026230,Hyatt Place Charlotte Airport/Lake Pointe,+1(704)3578555
10027716,Renaissance Charlotte Suites Hotel,+1(704)3571414
10029450,DoubleTree by Hilton Hotel Charlotte,+1(704)3470070
10027721,Courtyard Charlotte Ballantyne,+1(704)3410041
10031309,Holiday Inn Charlotte-Center City,+1(704)3355400
10027717,Charlotte Marriott City Center,+1(704)3339000
10025294,Aloft Charlotte Uptown at the EpiCentre,+1(704)3331999
10027719,Courtyard Charlotte Airport,+1(704)3199900
10025431,"The Ballantyne, a Luxury Collection Hotel, Charlotte",+1(704)2484000
10025293,Aloft Charlotte Ballantyne,+1(704)2472222
10026520,Hyatt Place Charlotte Downtown,+1(704)2270500
10029847,Embassy Suites Crystal City - National Airport,+1(703)9799799
10026273,Hyatt Place Chantilly/Dulles Airport-South,+1(703)9618160
10028096,Crystal Gateway Marriott,+1(703)9203230
10031116,Crowne Plaza Tysons Corner-McLean,+1(703)8932100
10026086,The Westin Tysons Corner,+1(703)8931340
10026531,Hyatt Regency Tysons Corner Center,+1(703)8931234
10029862,Embassy Suites Tysons Corner,+1(703)8830707
10028114,Falls Church Marriott Fairview Park,+1(703)8499400
10029089,Hilton McLean Tysons Corner,+1(703)8475000
10029027,Hilton Alexandria Mark Center,+1(703)8451010
10029028,Hilton Alexandria Old Town,+1(703)8370440
10025745,Sheraton Suites Old Town Alexandria,+1(703)8364700
10026444,Hyatt Fairfax at Fair Lakes,+1(703)8181234
10028102,Westfields Marriott Washington Dulles,+1(703)8180300
10031303,Holiday Inn Chantilly-Dulles Expo (Arpt),+1(703)8156060
10032069,Holiday Inn Rosslyn @ Key Bridge,+1(703)8072000
10030798,Candlewood Suites Washington-Dulles Herndon,+1(703)7937100
10026087,The Westin Washington Dulles Airport,+1(703)7933366
10028127,Courtyard Tysons Corner Fairfax,+1(703)7900207
10030493,Candlewood Suites Alexandria - Fort Belvoir,+1(703)7801111
10028092,Courtyard Alexandria Pentagon South,+1(703)7514510
10028141,Tysons Corner Marriott,+1(703)7343200
10025312,Aloft Dulles Airport North,+1(703)7236969
10029848,Embassy Suites Dulles - North/Loudoun,+1(703)7235300
10026084,The Westin Arlington Gateway,+1(703)7176200
10026443,Hyatt Dulles at Dulles International Airport,+1(703)7131234
10028103,Courtyard Dulles Airport Chantilly,+1(703)7097100
10026530,Hyatt Regency Reston,+1(703)7091234
10028121,Washington Dulles Marriott Suites,+1(703)7090400
10029840,Embassy Suites Alexandria - Old Town,+1(703)6845900
10031034,Crowne Plaza Old Town Alexandria,+1(703)6836000
10030799,Candlewood Suites Washington Dulles Sterling,+1(703)6742288
10025749,Sheraton Reston Hotel,+1(703)6209000
10028142,Courtyard Dunn Loring Fairfax,+1(703)5739555
10028098,Courtyard Arlington Crystal City/Reagan National Airport,+1(703)5493434
10031522,Holiday Inn Hotel & Suites Alexandria-Historic District,+1(703)5486300
10030675,Candlewood Suites Manassas,+1(703)5300550
10028099,Courtyard Arlington Rosslyn,+1(703)5282222
10026528,Hyatt Arlington,+1(703)5251234
10028097,Key Bridge Marriott,+1(703)5246400
10025746,Sheraton Pentagon City Hotel,+1(703)5211900
10028149,Courtyard Potomac Mills Woodbridge,+1(703)4914525
10026085,The Westin Crystal City,+1(703)4861111
10028122,Courtyard Herndon Reston,+1(703)4789400
10029130,Hilton Washington Dulles Airport,+1(703)4782900
10032259,Holiday Inn Washington-Dulles Intl Airport,+1(703)4717411
10030912,Crowne Plaza Dulles Airport,+1(703)4716700
10029849,Embassy Suites Dulles Airport,+1(703)4640200
10025751,Sheraton Tysons Hotel,+1(703)4481234
10026279,Hyatt Place Sterling/Dulles Airport-North,+1(703)4443909
10031420,Holiday Inn Dumfries - Quantico Center,+1(703)4419001
10026446,Hyatt House Herndon,+1(703)4375000
10026272,Hyatt House Sterling/Dulles Airport-North,+1(703)4359002
10029057,Hilton Crystal City at Washington Reagan National Airport,+1(703)4186800
10026529,Hyatt Regency Crystal City at Reagan National Airport,+1(703)4181234
10029408,DoubleTree by Hilton Hotel Washington DC - Crystal City,+1(703)4164100
10031124,Crowne Plaza Washington Natl Airport,+1(703)4161600
10028095,Crystal City Marriott at Reagan National Airport,+1(703)4135500
10028094,Renaissance Arlington Capital View Hotel,+1(703)4131300
10026088,The Westin Reston Heights,+1(703)3919000
10028112,Fairfax Marriott at Fair Oaks,+1(703)3522525
10025443,Le Méridien Arlington,+1(703)3519170
10028125,Courtyard Manassas Battlefield Park,+1(703)3351300
10028091,Courtyard Alexandria Old Town/Southwest,+1(703)3292323
10028113,Courtyard Fairfax Fair Oaks,+1(703)2736161
10026083,The Westin Alexandria,+1(703)2538600
10031164,Holiday Inn Arlington At Ballston,+1(703)2439800
10029403,DoubleTree by Hilton Hotel Sterling - Dulles Airport,+1(703)2300077
10028139,Courtyard Stafford Quantico,+1(703)2216293
10029549,DoubleTree by Hilton Hotel Las Vegas Airport,+1(702)9484000
10029144,Hilton Grand Vacations Suites -  Las Vegas (Convention Center),+1(702)9469210
10027590,Courtyard Las Vegas South,+1(702)8957519
10029962,Embassy Suites Convention Center Las Vegas,+1(702)8938000
10027585,JW Marriott Las Vegas Resort & Spa,+1(702)8697777
10027592,Marriott's Grand Chateau,+1(702)8625600
10026054,"The Westin Las Vegas Hotel, Casino & Spa",+1(702)8365900
10030662,Candlewood Suites Las Vegas,+1(702)8363660
10029984,Embassy Suites Las Vegas,+1(702)7952800
10026638,The Mirage,+1(702)7917111
10027589,Courtyard Las Vegas Convention Center,+1(702)7913600
10052940,Nobu Hotel,+1(702)7856677
10027587,Renaissance Las Vegas Hotel,+1(702)7845700
10052909,The Cromwell,+1(702)7773777
10029146,Hilton Grand Vacations Suites on the Las Vegas Strip,+1(702)7658300
10029682,"SLS Las Vegas Hotel & Casino, Curio Collection by Hilton",+1(702)7617000
10029585,Tropicana Las Vegas - a DoubleTree by Hilton Hotel,+1(702)7392222
10052910,Flamingo Las Vegas,+1(702)7333111
10031351,Holiday Inn Club Vacations Las Vegas - Desert Club Resort,+1(702)7316100
10026584,Monte Carlo,+1(702)7307777
10027586,"The Cosmopolitan of Las Vegas, Autograph Collection",+1(702)6987000
10029145,Hilton Grand Vacations Suites at the Flamingo,+1(702)6972900
10026665,Bellagio,+1(702)6937111
10029138,"Elara, Hilton Grand Vacations - Center Strip",+1(702)6696700
10027588,Las Vegas Marriott,+1(702)6502000
10027591,Courtyard Las Vegas Summerlin,+1(702)6464400
10026667,Mandalay Bay,+1(702)6327777
10036435,Four Seasons Las Vegas,+1(702)6325000
10026376,Excalibur,+1(702)5977777
10037143,Excalibur Hotel Casino,+1(702)5977777
10037023,Mandarin Oriental Las Vegas,+1(702)5908888
10026664,Aria,+1(702)5907757
10026640,Vdara,+1(702)5902111
10025343,Element Las Vegas Summerlin,+1(702)5892000
10026053,The Westin Lake Las Vegas Resort & Spa,+1(702)5676000
10029149,Hilton Lake Las Vegas Resort & Spa,+1(702)5674700
10030319,Hilton Garden Inn Las Vegas Strip South,+1(702)4537830
10027584,Courtyard Las Vegas Henderson/Green Valley,+1(702)4344700
10022957,InterContinental The Palazzo,+1(702)4141000
10022980,InterContinental The Venetian,+1(702)4141000
10026377,Hyatt Place Las Vegas,+1(702)3693366
10030320,Hilton Garden Inn Las Vegas/Henderson,+1(702)3229000
10052931,Harrah's Laughlin Hotel,+1(702)2984600
10026514,Luxor,+1(702)2624000
10031836,Holiday Inn Minot (Riverside),+1(701)8522504
10025164,Four Points by Sheraton Minot,+1(701)8385200
10030150,Hilton Garden Inn Grand Forks-UND,+1(701)7756000
10030519,Candlewood Suites Bismarck,+1(701)7518900
10030147,Hilton Garden Inn Fargo,+1(701)4996000
10027760,Courtyard Bismarck North,+1(701)2236667
10027255,Courtyard Atlanta McDonough,+1(678)9029000
10031625,Holiday Inn Hotel & Suites Stockbridge/Atlanta I-75,+1(678)7824000
10027241,Courtyard Atlanta Buford Mall of Georgia,+1(678)7453380
10029698,Embassy Suites Atlanta - Alpharetta,+1(678)5668800
10026344,Hyatt Atlanta Perimeter at Villa Christina,+1(678)5391234
10025278,Aloft Atlanta Downtown,+1(678)5150300
10025946,W Atlanta - Buckhead,+1(678)5003100
10027219,Renaissance Atlanta Midtown Hotel,+1(678)4122400
10030502,Candlewood Suites Atlanta,+1(678)3800414
10027213,Courtyard Atlanta Alpharetta,+1(678)3663360
10029436,DoubleTree by Hilton Hotel Atlanta - Alpharetta,+1(678)3470022
10030503,Candlewood Suites Atlanta West I-20,+1(678)2381980
10039087,Hyatt Regency Guam,+1(671)6471234
10026026,The Westin Resort Guam,+1(671)6471020
10025630,Sheraton Laguna Guam Resort,+1(671)6462222
10029207,Hilton Guam Resort & Spa,+1(671)6461835
10027550,Courtyard Memphis Southaven,+1(662)9961480
10030714,Candlewood Suites Olive Branch (Memphis Area),+1(662)8907491
10027551,Courtyard Tupelo,+1(662)8419960
10031202,Holiday Inn Batesville,+1(662)5631234
10030789,Candlewood Suites Tupelo North,+1(662)5534649
10032150,Holiday Inn Southaven Central - Memphis,+1(662)3490444
10031633,Holiday Inn Hotel & Suites Tupelo North,+1(662)2690096
10030335,Hilton Garden Inn Palmdale,+1(661)9982000
10026910,Courtyard Palmdale,+1(661)9474100
10026315,Hyatt Regency Valencia,+1(661)7991234
10030282,Hilton Garden Inn Bakersfield,+1(661)7161000
10031528,Holiday Inn Hotel & Suites Bakersfield,+1(661)3778000
10025108,Four Points by Sheraton Bakersfield,+1(661)3259700
10026826,Courtyard Bakersfield,+1(661)3246660
10029529,DoubleTree by Hilton Hotel Bakersfield,+1(661)3237111
10026825,Bakersfield Marriott at the Convention Center,+1(661)3231900
10029763,Embassy Suites Palmdale,+1(661)2663756
10026977,Courtyard Santa Clarita Valencia,+1(661)2573220
10029795,Embassy Suites Valencia,+1(661)2573111
10030375,Hilton Garden Inn Valencia Six Flags,+1(661)2548800
10027542,Courtyard Minneapolis St. Paul/Roseville,+1(651)7468000
10030202,Hilton Garden Inn St. Paul/Oakdale,+1(651)7354100
10032174,Holiday Inn St. Paul-I-94-East (3m Area),+1(651)7312220
10031626,Holiday Inn Hotel & Suites St. Paul NE - Lake Elmo,+1(651)7148068
10030174,Hilton Garden Inn Minneapolis Eagan,+1(651)6864605
10031834,Holiday Inn Minneapolis Airport SE - Eagan,+1(651)4543434
10027532,Courtyard Minneapolis-St. Paul Airport,+1(651)4522000
10030175,Hilton Garden Inn Minneapolis St. Paul-Shoreview,+1(651)4151956
10029347,DoubleTree by Hilton Hotel St Paul Downtown,+1(651)2918800
10032173,Holiday Inn St. Paul Downtown,+1(651)2251515
10029839,Embassy Suites St. Paul - Downtown,+1(651)2245400
10025672,Sheraton St. Paul Woodbury Hotel,+1(651)2093280
10030328,Hilton Garden Inn Mountain View,+1(650)9641700
10026930,Courtyard San Francisco Airport,+1(650)9523333
10026874,Courtyard Palo Alto Los Altos,+1(650)9419900
10032100,Holiday Inn San Francisco Airport,+1(650)8733550
10030357,Hilton Garden Inn San Francisco Airport North,+1(650)8721515
10026925,Courtyard San Francisco Airport/Oyster Point Waterfront,+1(650)8714100
10031038,Crowne Plaza Palo Alto,+1(650)8570787
10030336,Hilton Garden Inn Palo Alto,+1(650)8430795
10026832,San Francisco Airport Marriott Waterfront,+1(650)6929100
10025991,The Westin San Francisco Airport,+1(650)6923500
10026954,San Mateo Marriott San Francisco Airport,+1(650)6536000
10025120,Four Points by Sheraton Hotel & Suites San Francisco Airport,+1(650)6243700
10034342,Sofitel San Francisco Bay,+1(650)5989000
10026297,Hyatt House Belmont/Redwood Shores,+1(650)5918600
10029779,Embassy Suites San Francisco Airport - South San Francisco,+1(650)5893400
10030922,Crowne Plaza Foster City-San Mateo,+1(650)5705700
10036445,"Four Seasons Palo Alto, Silicon Valley",+1(650)5661200
10037286,Rosewood Sand Hill,+1(650)5611500
10030362,Hilton Garden Inn San Mateo,+1(650)5229000
10025267,Aloft San Francisco Airport,+1(650)4435500
10026849,Courtyard San Mateo Foster City,+1(650)3770600
10030358,Hilton Garden Inn San Francisco Airport/Burlingame,+1(650)3477800
10022860,Hyatt Regency San Francisco Airport,+1(650)3471234
10029573,DoubleTree by Hilton Hotel San Francisco Airport,+1(650)3445500
10031614,Holiday Inn Hotel & Suites San Mateo-San Francisco SFO,+1(650)3443219
